,parcelid,county_code,state,county,tax_rate
12977,11093936,6037.0,California,Los Angeles,0.012114264705882354
12978,11088558,6037.0,California,Los Angeles,0.012474580498866213
12979,13944294,6059.0,California,Orange,0.011820494699646642
12980,11060716,6037.0,California,Los Angeles,0.01398251406385059
12981,11692047,6037.0,California,Los Angeles,0.012767661426692554
12982,12868494,6037.0,California,Los Angeles,0.021257082331579212
12983,13045977,6037.0,California,Los Angeles,0.011881686696161334
12984,12500320,6037.0,California,Los Angeles,0.012283555586303911
12985,12494447,6037.0,California,Los Angeles,0.012509716451915528
12986,12817647,6037.0,California,Los Angeles,0.011977839865756722
12987,13058958,6037.0,California,Los Angeles,0.011795649961969908
12988,14216410,6059.0,California,Orange,0.010800168420476097
12989,12047928,6037.0,California,Los Angeles,0.011699004137876418
12990,12817643,6037.0,California,Los Angeles,0.01213726327034507
12991,11703106,6037.0,California,Los Angeles,0.012455478761792683
12992,12106673,6037.0,California,Los Angeles,0.01273456367698229
12993,11599053,6037.0,California,Los Angeles,0.012047679434169517
12994,12327587,6037.0,California,Los Angeles,0.01297654848142487
12995,17229994,6111.0,California,Ventura,0.011820494514300702
12996,14330661,6059.0,California,Orange,0.016044218039283034
12997,11460504,6037.0,California,Los Angeles,0.014222245129368106
12998,14216495,6059.0,California,Orange,0.010865208012326657
12999,14474379,6059.0,California,Orange,0.010153027090960928
13000,14473981,6059.0,California,Orange,0.009684198318353146
13002,14473767,6059.0,California,Orange,0.010522368882139938
13003,12954528,6037.0,California,Los Angeles,0.01210428392812184
13005,12748661,6037.0,California,Los Angeles,0.012706347305389222
13006,11270045,6037.0,California,Los Angeles,0.02995421511627907
13007,12009480,6037.0,California,Los Angeles,0.012064676262071524
13009,11700844,6037.0,California,Los Angeles,0.012426693925233646
13010,14409253,6059.0,California,Orange,0.010510154250152497
13011,17230585,6111.0,California,Ventura,0.011832081632653061
13012,12955229,6037.0,California,Los Angeles,0.011813215026598475
13013,14019565,6059.0,California,Orange,0.01709958287773863
13014,11276279,6037.0,California,Los Angeles,0.016239126887186664
13015,10721402,6037.0,California,Los Angeles,0.01284078272626181
13016,11122965,6037.0,California,Los Angeles,0.015177462396627851
13018,10761885,6037.0,California,Los Angeles,0.01236882803535713
13019,12327155,6037.0,California,Los Angeles,0.01662551004288406
13020,12171053,6037.0,California,Los Angeles,0.011637802787983887
13021,14184435,6059.0,California,Orange,0.011371306290984401
13022,12107631,6037.0,California,Los Angeles,0.011937027206370273
13023,11283177,6037.0,California,Los Angeles,0.015651843617619413
13024,11102398,6037.0,California,Los Angeles,0.0122664164305949
13025,14224681,6059.0,California,Orange,0.011066810915180605
13026,14477435,6059.0,California,Orange,0.009591705495447723
13028,12833923,6037.0,California,Los Angeles,0.012292052345994255
13029,14037069,6059.0,California,Orange,0.011648985488496452
13030,13860891,6059.0,California,Orange,0.011498545690047761
13031,12141079,6037.0,California,Los Angeles,0.01153518787505662
13032,13949684,6059.0,California,Orange,0.012187326173462838
13033,14146202,6059.0,California,Orange,0.012279977116240572
13034,12937491,6037.0,California,Los Angeles,0.013222713545227196
13036,12936759,6037.0,California,Los Angeles,0.0132994484594903
13037,12933665,6037.0,California,Los Angeles,0.01246760476528978
13038,14421940,6059.0,California,Orange,0.01006048462160726
13039,11236446,6037.0,California,Los Angeles,0.01961191724080727
13040,17247461,6111.0,California,Ventura,0.011364240001372613
13041,12425579,6037.0,California,Los Angeles,0.013713928348074689
13042,12596005,6037.0,California,Los Angeles,0.012829624779102811
13043,10847093,6037.0,California,Los Angeles,0.01302443955091874
13044,14143267,6059.0,California,Orange,0.011801185258936288
13045,11570578,6037.0,California,Los Angeles,0.014460969277823907
13046,10816809,6037.0,California,Los Angeles,0.012287139487022739
13047,11034976,6037.0,California,Los Angeles,0.012336311335687324
13048,12930238,6037.0,California,Los Angeles,0.015817694020811898
13049,12266096,6037.0,California,Los Angeles,0.018086888228175765
13050,17148925,6111.0,California,Ventura,0.012598681559563528
13051,10723289,6037.0,California,Los Angeles,0.012382921685128728
13052,17094520,6111.0,California,Ventura,0.010564499257573516
13055,12862074,6037.0,California,Los Angeles,0.012603187069144902
13056,11672560,6037.0,California,Los Angeles,0.012146749231237116
13058,17095721,6111.0,California,Ventura,0.010939022607678815
13059,12680730,6037.0,California,Los Angeles,0.01298559307985593
13060,14095820,6059.0,California,Orange,0.011490700155383936
13061,11599074,6037.0,California,Los Angeles,0.012048115654672242
13062,14231066,6059.0,California,Orange,0.011036018128329491
13063,11153335,6037.0,California,Los Angeles,0.014766809626407576
13064,11913496,6037.0,California,Los Angeles,0.011943940944306388
13065,12165476,6037.0,California,Los Angeles,0.011780623878261074
13066,12165525,6037.0,California,Los Angeles,0.011967974025974026
13068,11242228,6037.0,California,Los Angeles,0.01182982695877889
13069,14246059,6059.0,California,Orange,0.014337812630857665
13070,14462765,6059.0,California,Orange,0.014339664950133628
13071,14463819,6059.0,California,Orange,0.014654777070063693
13072,17187969,6111.0,California,Ventura,0.010635890219588813
13073,12871432,6037.0,California,Los Angeles,0.013288546889437569
13075,17093864,6111.0,California,Ventura,0.01075148040229345
13076,14021654,6059.0,California,Orange,0.0112401633674329
13077,17200844,6111.0,California,Ventura,0.01122791178168528
13078,14185875,6059.0,California,Orange,0.011563941104700456
13080,11207464,6037.0,California,Los Angeles,0.030275367396994865
13081,12766930,6037.0,California,Los Angeles,0.013923308550307151
13082,17111277,6111.0,California,Ventura,0.025734744694416233
13083,14495684,6059.0,California,Orange,0.010173254984014002
13084,14099264,6059.0,California,Orange,0.013761029655675711
13085,12389313,6037.0,California,Los Angeles,0.013241801717316766
13087,14489894,6059.0,California,Orange,0.010334021204517345
13088,12183088,6037.0,California,Los Angeles,0.012864539797529486
13090,11902132,6037.0,California,Los Angeles,0.011859567575451674
13091,11555202,6037.0,California,Los Angeles,0.012137510844442678
13092,12711019,6037.0,California,Los Angeles,0.011703368139038791
13093,14100444,6059.0,California,Orange,0.0114946698794375
13094,12834474,6037.0,California,Los Angeles,0.013678810549146577
13095,12699795,6037.0,California,Los Angeles,0.011537899999293546
13096,11041281,6037.0,California,Los Angeles,0.014347508807247104
13097,14183155,6059.0,California,Orange,0.012551025641025641
13098,14163189,6059.0,California,Orange,0.012014012578616352
13099,14232282,6059.0,California,Orange,0.010826531134635184
13100,13980043,6059.0,California,Orange,0.010912655394141461
13101,10963260,6037.0,California,Los Angeles,0.012332037550909418
13102,12846389,6037.0,California,Los Angeles,0.015409562847683612
13104,10985821,6037.0,California,Los Angeles,0.013060897587792048
13105,10962964,6037.0,California,Los Angeles,0.012512527110911675
13106,13968813,6059.0,California,Orange,0.013053499597747384
13108,14438476,6059.0,California,Orange,0.010144122699386502
13109,17242444,6111.0,California,Ventura,0.011611021733294449
13110,12418055,6037.0,California,Los Angeles,0.014605118398994133
13111,14030823,6059.0,California,Orange,0.01303507387749247
13112,14092393,6059.0,California,Orange,0.011934376237623761
13113,13960696,6059.0,California,Orange,0.011403057758643505
13114,12906854,6037.0,California,Los Angeles,0.011830365313264304
13115,12416697,6037.0,California,Los Angeles,0.014309766553386198
13116,14254410,6059.0,California,Orange,0.014986131854064434
13117,14437510,6059.0,California,Orange,0.010008394318164382
13118,11188998,6037.0,California,Los Angeles,0.015516410640689397
13119,14147453,6059.0,California,Orange,0.011388044745963171
13120,11480687,6037.0,California,Los Angeles,0.014060275978855351
13121,13955774,6059.0,California,Orange,0.016075190127708423
13122,10815518,6037.0,California,Los Angeles,0.012323167943429582
13123,11281538,6037.0,California,Los Angeles,0.023038368854254684
13124,12918003,6037.0,California,Los Angeles,0.012913403294880204
13125,11081074,6037.0,California,Los Angeles,0.012254355738693637
13126,11479459,6037.0,California,Los Angeles,0.011228554363273123
13129,10947066,6037.0,California,Los Angeles,0.011286924463462335
13130,14256114,6059.0,California,Orange,0.011318175237121215
13132,12922432,6037.0,California,Los Angeles,0.012263506832776511
13133,11922771,6037.0,California,Los Angeles,0.012040928703513457
13134,14504621,6059.0,California,Orange,0.010127603436618789
13136,11862090,6037.0,California,Los Angeles,0.017820980615735463
13137,12946678,6037.0,California,Los Angeles,0.011998796068796069
13138,11187626,6037.0,California,Los Angeles,0.015019291666666667
13139,14248622,6059.0,California,Orange,0.011882833333333334
13140,17237439,6111.0,California,Ventura,0.011678547717842325
13141,11309344,6037.0,California,Los Angeles,0.015914094827586208
13142,17090862,6111.0,California,Ventura,0.010608305548985649
13143,13989596,6059.0,California,Orange,0.011868351079110237
13144,14230105,6059.0,California,Orange,0.011502242152466369
13145,13968186,6059.0,California,Orange,0.012040850899058589
13147,11187950,6037.0,California,Los Angeles,0.01603211905373271
13148,14452440,6059.0,California,Orange,0.013025351142399789
13149,14443169,6059.0,California,Orange,0.009938508262617239
13151,11188374,6037.0,California,Los Angeles,0.026496824501251393
13152,12725525,6037.0,California,Los Angeles,0.013306027306027307
13153,14193163,6059.0,California,Orange,0.014080890163586149
13154,13871789,6059.0,California,Orange,0.01198051108680521
13155,14252191,6059.0,California,Orange,0.013530906766939643
13157,12896140,6037.0,California,Los Angeles,0.012517079853627006
13158,11757638,6037.0,California,Los Angeles,0.012268784417678829
13159,11206265,6037.0,California,Los Angeles,0.01708512506472747
13161,17294060,6111.0,California,Ventura,0.012759377233599553
13162,14448438,6059.0,California,Orange,0.009563967206997597
13163,11187805,6037.0,California,Los Angeles,0.01731118646007697
13164,14011102,6059.0,California,Orange,0.013288998467381888
13165,17118185,6111.0,California,Ventura,0.011510037313878613
13166,11324282,6037.0,California,Los Angeles,0.02050313158241837
13167,13922101,6059.0,California,Orange,0.015145109649877784
13168,14390665,6059.0,California,Orange,0.010238797542906651
13169,12980960,6037.0,California,Los Angeles,0.012448518279319436
13170,11127673,6037.0,California,Los Angeles,0.013316369675684324
13171,13068114,6037.0,California,Los Angeles,0.011920072598254994
13172,10884562,6037.0,California,Los Angeles,0.0123228105426746
13173,14371269,6059.0,California,Orange,0.010552921792847093
13174,11567802,6037.0,California,Los Angeles,0.012191240966088085
13175,14292614,6059.0,California,Orange,0.02310937738357269
13176,12129554,6037.0,California,Los Angeles,0.01161606329627882
13178,10768489,6037.0,California,Los Angeles,0.012643156647082064
13179,11403078,6037.0,California,Los Angeles,0.018894477356765138
13180,11432245,6037.0,California,Los Angeles,0.013805003945993218
13181,12215640,6037.0,California,Los Angeles,0.01284960065682469
13182,12288394,6037.0,California,Los Angeles,0.022854387249380492
13183,14138228,6059.0,California,Orange,0.011637165740707974
13184,14139063,6059.0,California,Orange,0.011628548822489064
13186,13070128,6037.0,California,Los Angeles,0.01205458636332366
13188,13933199,6059.0,California,Orange,0.013362229243421429
13189,14065295,6059.0,California,Orange,0.011165431578947367
13190,13950566,6059.0,California,Orange,0.019679007417756047
13191,12482475,6037.0,California,Los Angeles,0.012216957225941585
13192,11984470,6037.0,California,Los Angeles,0.012215229673538431
13193,14396343,6059.0,California,Orange,0.010136447917993766
13194,14224143,6059.0,California,Orange,0.013832983569637098
13195,12344177,6037.0,California,Los Angeles,0.01162936378466558
13196,11232796,6037.0,California,Los Angeles,0.02070980314321286
13197,11219242,6037.0,California,Los Angeles,0.01309972456608228
13198,11139125,6037.0,California,Los Angeles,0.013593846629560915
13199,12132277,6037.0,California,Los Angeles,0.011639010554089712
13200,11673175,6037.0,California,Los Angeles,0.017460097459407593
13201,10715344,6037.0,California,Los Angeles,0.0124915712060569
13202,14296101,6059.0,California,Orange,0.010666171677151818
13203,12439512,6037.0,California,Los Angeles,0.011820627960161006
13204,14206123,6059.0,California,Orange,0.01088426600606228
13205,14380674,6059.0,California,Orange,0.009971916395357506
13206,11122406,6037.0,California,Los Angeles,0.0145549298495366
13209,14373345,6059.0,California,Orange,0.010436057818659658
13210,12120210,6037.0,California,Los Angeles,0.011837514846364404
13211,17147330,6111.0,California,Ventura,0.011766338551940168
13212,11124331,6037.0,California,Los Angeles,0.01313470286133529
13213,11123897,6037.0,California,Los Angeles,0.013354617675339102
13214,12499295,6037.0,California,Los Angeles,0.012099984376084994
13215,14378389,6059.0,California,Orange,0.010263534697353792
13216,11026716,6037.0,California,Los Angeles,0.012107046236920197
13218,11394868,6037.0,California,Los Angeles,0.019740496729547825
13219,13935974,6059.0,California,Orange,0.012408835805742004
13220,12298654,6037.0,California,Los Angeles,0.013791190752384911
13221,14081417,6059.0,California,Orange,0.01112939708120299
13222,11323490,6037.0,California,Los Angeles,0.01875906872212663
13224,14336289,6059.0,California,Orange,0.011147253991497144
13225,14382447,6059.0,California,Orange,0.010373321243561825
13226,14131790,6059.0,California,Orange,0.011892214634776084
13227,11211746,6037.0,California,Los Angeles,0.01822484057877189
13228,11028650,6037.0,California,Los Angeles,0.012666291672271204
13229,11432579,6037.0,California,Los Angeles,0.01246868276154172
13230,14387311,6059.0,California,Orange,0.010232517799767296
13231,11338664,6037.0,California,Los Angeles,0.011662421372366123
13232,13093620,6037.0,California,Los Angeles,0.016501727241765192
13233,12301438,6037.0,California,Los Angeles,0.021206496519721577
13235,12289960,6037.0,California,Los Angeles,0.01987323611801974
13236,10837624,6037.0,California,Los Angeles,0.012191267023687747
13237,12507234,6037.0,California,Los Angeles,0.012205558441558443
13238,17143579,6111.0,California,Ventura,0.010642822175988251
13239,11126054,6037.0,California,Los Angeles,0.02817114317553696
13240,17288079,6111.0,California,Ventura,0.012457330000153997
13241,12104969,6037.0,California,Los Angeles,0.01155374282038676
13242,12534182,6037.0,California,Los Angeles,0.011900586206896551
13243,13923987,6059.0,California,Orange,0.011800339527543557
13244,13056171,6037.0,California,Los Angeles,0.015243452643299543
13245,14305833,6059.0,California,Orange,0.010435558023501743
13246,11135978,6037.0,California,Los Angeles,0.013623123550709897
13247,11736858,6037.0,California,Los Angeles,0.012213352409594582
13248,11647820,6037.0,California,Los Angeles,0.01223944363909333
13249,12338362,6037.0,California,Los Angeles,0.012526792357252537
13250,14043343,6059.0,California,Orange,0.011037635628423179
13251,14305907,6059.0,California,Orange,0.010329220645057835
13252,17204757,6111.0,California,Ventura,0.017440083449235047
13253,14310615,6059.0,California,Orange,0.010193161891805877
13255,10818474,6037.0,California,Los Angeles,0.012197986657306724
13256,14408340,6059.0,California,Orange,0.009404212716672229
13257,11345636,6037.0,California,Los Angeles,0.014150015267175573
13258,10874443,6037.0,California,Los Angeles,0.01228101353260699
13259,13034766,6037.0,California,Los Angeles,0.012175114228031027
13261,12452109,6037.0,California,Los Angeles,0.012043300896024048
13262,11420124,6037.0,California,Los Angeles,0.013711998560892247
13263,12336384,6037.0,California,Los Angeles,0.014007038310805407
13264,12475569,6037.0,California,Los Angeles,0.01207424844323614
13265,14363505,6059.0,California,Orange,0.011558479940501902
13266,11163848,6037.0,California,Los Angeles,0.013561651171552998
13267,11949732,6037.0,California,Los Angeles,0.012077045140574245
13268,13907537,6059.0,California,Orange,0.012549588518444576
13269,14311071,6059.0,California,Orange,0.010492807324432613
13270,11181853,6037.0,California,Los Angeles,0.01246685492410872
13271,11020254,6037.0,California,Los Angeles,0.012814078787491207
13272,12464360,6037.0,California,Los Angeles,0.012064813857119907
13273,17250897,6111.0,California,Ventura,0.016815691077875197
13274,12780990,6037.0,California,Los Angeles,0.013287243974783735
13275,14217613,6059.0,California,Orange,0.010920137737533477
13276,11454633,6037.0,California,Los Angeles,0.014111067371153363
13277,17074201,6111.0,California,Ventura,0.010555472076133233
13278,12514754,6037.0,California,Los Angeles,0.01238877232501037
13279,13946594,6059.0,California,Orange,0.013039974922532208
13281,14217622,6059.0,California,Orange,0.01081582607034045
13282,17253797,6111.0,California,Ventura,0.012346916669144602
13283,17282491,6111.0,California,Ventura,0.010578774329300369
13285,11213487,6037.0,California,Los Angeles,0.017043410508717705
13286,11011499,6037.0,California,Los Angeles,0.01234893309323006
13289,17295393,6111.0,California,Ventura,0.01646350318199291
13290,11759564,6037.0,California,Los Angeles,0.020183979772984022
13291,12239653,6037.0,California,Los Angeles,0.01454904912332775
13292,11331873,6037.0,California,Los Angeles,0.013270113317528328
13293,14122859,6059.0,California,Orange,0.01420976873620574
13295,12521880,6037.0,California,Los Angeles,0.01334982870194138
13296,14468401,6059.0,California,Orange,0.01037072217943828
13297,14470544,6059.0,California,Orange,0.010144594594594594
13298,14470424,6059.0,California,Orange,0.01004394613129485
13299,14121877,6059.0,California,Orange,0.011792893791379787
13300,13968693,6059.0,California,Orange,0.012097037065953586
13301,11276457,6037.0,California,Los Angeles,0.015445942479263461
13303,13032018,6037.0,California,Los Angeles,0.011786171172938821
13304,10717185,6037.0,California,Los Angeles,0.012236002506237319
13305,14068987,6059.0,California,Orange,0.011119648870309435
13306,17211927,6111.0,California,Ventura,0.01155475412449191
13307,14110589,6059.0,California,Orange,0.013877766157707593
13308,11030751,6037.0,California,Los Angeles,0.012039903830990972
13309,13032287,6037.0,California,Los Angeles,0.011952515821508148
13311,11577628,6037.0,California,Los Angeles,0.015625628123192292
13314,14468875,6059.0,California,Orange,0.013920147729498336
13315,11121604,6037.0,California,Los Angeles,0.013863124165972459
13316,11913454,6037.0,California,Los Angeles,0.014041745561867172
13317,11495480,6037.0,California,Los Angeles,0.011835322103652339
13318,12049796,6037.0,California,Los Angeles,0.011326640692909475
13319,17056999,6111.0,California,Ventura,0.012333336965325372
13320,13998659,6059.0,California,Orange,0.013009353373101832
13321,11186544,6037.0,California,Los Angeles,0.024567735469046968
13322,12874503,6037.0,California,Los Angeles,0.013933858367200826
13323,10834451,6037.0,California,Los Angeles,0.012204078532639653
13324,10718102,6037.0,California,Los Angeles,0.012393147286821705
13325,12746281,6037.0,California,Los Angeles,0.012777829103920458
13326,14463558,6059.0,California,Orange,0.014340987806318827
13327,11532383,6037.0,California,Los Angeles,0.012491237596880091
13328,12515014,6037.0,California,Los Angeles,0.014284606993167593
13330,14464129,6059.0,California,Orange,0.014210168573631117
13331,12666062,6037.0,California,Los Angeles,0.01179673532176737
13332,17233788,6111.0,California,Ventura,0.011731382598231043
13334,13884268,6059.0,California,Orange,0.011063764296632056
13335,12456410,6037.0,California,Los Angeles,0.011584255813953488
13336,12868771,6037.0,California,Los Angeles,0.012236609071274298
13337,12519480,6037.0,California,Los Angeles,0.011874577777777779
13338,12518561,6037.0,California,Los Angeles,0.012132354226768075
13340,14339391,6059.0,California,Orange,0.010879424612497844
13341,11533536,6037.0,California,Los Angeles,0.012058223338127888
13342,14246311,6059.0,California,Orange,0.011386475242005142
13344,14023359,6059.0,California,Orange,0.020184466019417476
13345,14211882,6059.0,California,Orange,0.012449378067848559
13346,14064454,6059.0,California,Orange,0.011748438198842897
13347,11866752,6037.0,California,Los Angeles,0.012801218537148178
13348,11060467,6037.0,California,Los Angeles,0.014959791154053893
13349,11499964,6037.0,California,Los Angeles,0.014584752187712827
13350,13046447,6037.0,California,Los Angeles,0.011999951088200202
13351,17273442,6111.0,California,Ventura,0.010882692259610749
13352,12877268,6037.0,California,Los Angeles,0.0127693853286266
13353,17142033,6111.0,California,Ventura,0.010664337905396743
13355,13047132,6037.0,California,Los Angeles,0.012119086187184533
13356,12141008,6037.0,California,Los Angeles,0.017350366721987257
13357,10978524,6037.0,California,Los Angeles,0.01237739264864425
13358,14221645,6059.0,California,Orange,0.013491541523430432
13360,11803609,6037.0,California,Los Angeles,0.012011314162114196
13361,17106951,6111.0,California,Ventura,0.010647088724498061
13362,14076836,6059.0,California,Orange,0.01161611830899886
13363,12821737,6037.0,California,Los Angeles,0.01182302373733639
13365,11520495,6037.0,California,Los Angeles,0.011990191552109147
13366,12179701,6037.0,California,Los Angeles,0.01620329237299392
13367,11202134,6037.0,California,Los Angeles,0.017055911330049262
13368,17280993,6111.0,California,Ventura,0.010558760327729452
13369,10877658,6037.0,California,Los Angeles,0.012846649625812855
13370,11295190,6037.0,California,Los Angeles,0.02182423069720991
13371,12014748,6037.0,California,Los Angeles,0.012603505554827877
13372,12230269,6037.0,California,Los Angeles,0.013213019305695399
13373,12178776,6037.0,California,Los Angeles,0.011757211913301107
13374,14484336,6059.0,California,Orange,0.012290686226016008
13375,11022692,6037.0,California,Los Angeles,0.013020692147826873
13376,12482163,6037.0,California,Los Angeles,0.012483323590744956
13377,12697663,6037.0,California,Los Angeles,0.01570796120970524
13378,12697790,6037.0,California,Los Angeles,0.01215330574862586
13379,17279979,6111.0,California,Ventura,0.01053972221055432
13381,11265600,6037.0,California,Los Angeles,0.01626171401543146
13384,12046802,6037.0,California,Los Angeles,0.010888436664970826
13385,10839653,6037.0,California,Los Angeles,0.013175155976628264
13387,12702560,6037.0,California,Los Angeles,0.011497156816738895
13388,14012099,6059.0,California,Orange,0.01162789314639776
13389,14306270,6059.0,California,Orange,0.01033472814843104
13390,17198689,6111.0,California,Ventura,0.011470632469544719
13391,12823698,6037.0,California,Los Angeles,0.015258514765369376
13392,14301381,6059.0,California,Orange,0.010314785620539425
13393,11548855,6037.0,California,Los Angeles,0.012606471712198265
13394,11886412,6037.0,California,Los Angeles,0.02012195591861899
13395,14114647,6059.0,California,Orange,0.01198328443140393
13396,12469240,6037.0,California,Los Angeles,0.013443235187383953
13397,13085810,6037.0,California,Los Angeles,0.013515318217737524
13399,14178613,6059.0,California,Orange,0.012552889246564483
13400,10840767,6037.0,California,Los Angeles,0.012301397511072
13401,11049106,6037.0,California,Los Angeles,0.012063975659229209
13402,12703974,6037.0,California,Los Angeles,0.011272006608281825
13403,10872877,6037.0,California,Los Angeles,0.01236340524353725
13404,10868464,6037.0,California,Los Angeles,0.012329378138723058
13405,17223711,6111.0,California,Ventura,0.010726278471923941
13406,14013339,6059.0,California,Orange,0.011868801213960545
13407,11133510,6037.0,California,Los Angeles,0.018122065014594235
13408,12038195,6037.0,California,Los Angeles,0.012164887063051195
13409,14490206,6059.0,California,Orange,0.01018841919706894
13410,12471919,6037.0,California,Los Angeles,0.012410982318271119
13411,11343159,6037.0,California,Los Angeles,0.013439931972789115
13412,14168930,6059.0,California,Orange,0.012235699763043725
13413,12832202,6037.0,California,Los Angeles,0.011556157205240175
13415,14095958,6059.0,California,Orange,0.015160611140684713
13416,13978277,6059.0,California,Orange,0.0027925461022124216
13417,14009562,6059.0,California,Orange,0.012889970857082664
13418,11057493,6037.0,California,Los Angeles,0.014347439441684226
13419,11598515,6037.0,California,Los Angeles,0.013394970620178786
13420,12491423,6037.0,California,Los Angeles,0.012069603917406406
13422,12330174,6037.0,California,Los Angeles,0.014606034959034219
13424,12489651,6037.0,California,Los Angeles,0.011975233678619223
13425,14216944,6059.0,California,Orange,0.010379983508663204
13426,12749334,6037.0,California,Los Angeles,0.012957767009811806
13427,12096460,6037.0,California,Los Angeles,0.011588168958025837
13428,12683080,6037.0,California,Los Angeles,0.011475040809430667
13429,11161696,6037.0,California,Los Angeles,0.013598611374818628
13430,17138332,6111.0,California,Ventura,0.010824738041002278
13431,10995841,6037.0,California,Los Angeles,0.012193527028173216
13432,14069474,6059.0,California,Orange,0.011524811634182565
13433,14095840,6059.0,California,Orange,0.014207642404037931
13434,14332550,6059.0,California,Orange,0.011303202066178335
13435,12681744,6037.0,California,Los Angeles,0.01333479099167147
13436,12682109,6037.0,California,Los Angeles,0.01284086601238364
13437,12495889,6037.0,California,Los Angeles,0.012039337177008854
13438,12859394,6037.0,California,Los Angeles,0.011664025980970176
13443,14476338,6059.0,California,Orange,0.00999580649211881
13444,11294371,6037.0,California,Los Angeles,0.017175544891557867
13445,11510815,6037.0,California,Los Angeles,0.012522352277534904
13446,12694345,6037.0,California,Los Angeles,0.014035741975500077
13447,14158571,6059.0,California,Orange,0.011561532176547144
13448,11294467,6037.0,California,Los Angeles,0.017190381679389313
13449,14320933,6059.0,California,Orange,0.010354119879352084
13450,13980940,6059.0,California,Orange,0.008701821702971015
13451,11052816,6037.0,California,Los Angeles,0.012074403001058175
13452,14181150,6059.0,California,Orange,0.011805064516129032
13453,11961650,6037.0,California,Los Angeles,0.014194488242956058
13454,14181098,6059.0,California,Orange,0.01585988852419473
13455,12497279,6037.0,California,Los Angeles,0.012249878880778975
13456,10838388,6037.0,California,Los Angeles,0.012363245907896342
13457,14323223,6059.0,California,Orange,0.01274524108656168
13458,11730456,6037.0,California,Los Angeles,0.015730588894459028
13459,14240097,6059.0,California,Orange,0.011108817801258088
13462,14009861,6059.0,California,Orange,0.012399116760805651
13463,12487038,6037.0,California,Los Angeles,0.012391574426874184
13464,11709100,6037.0,California,Los Angeles,0.02060279153534444
13465,11730238,6037.0,California,Los Angeles,0.012246602578107932
13466,11338867,6037.0,California,Los Angeles,0.012623979559040948
13467,11025561,6037.0,California,Los Angeles,0.012552465754737167
13468,11509159,6037.0,California,Los Angeles,0.011479163408647406
13469,11054481,6037.0,California,Los Angeles,0.012249912146404637
13470,12743814,6037.0,California,Los Angeles,0.020844582992101023
13471,17119525,6111.0,California,Ventura,0.011507143490992989
13472,12438206,6037.0,California,Los Angeles,0.013774142717790951
13473,11445906,6037.0,California,Los Angeles,0.01212323746943922
13474,14431770,6059.0,California,Orange,0.010280872295582605
13475,12984211,6037.0,California,Los Angeles,0.013932574200825054
13477,11479000,6037.0,California,Los Angeles,0.011188439963650376
13478,13909291,6059.0,California,Orange,0.012397693010221316
13479,14389196,6059.0,California,Orange,0.010220761840516162
13480,11148765,6037.0,California,Los Angeles,0.01309744429443839
13481,12264357,6037.0,California,Los Angeles,0.019873556231003037
13482,10820945,6037.0,California,Los Angeles,0.012710004960172732
13483,14397609,6059.0,California,Orange,0.010048408398768775
13484,12609123,6037.0,California,Los Angeles,0.011511175026598208
13486,14388343,6059.0,California,Orange,0.010261828358208956
13488,11211499,6037.0,California,Los Angeles,0.01650410279412153
13489,17072704,6111.0,California,Ventura,0.010831281222723642
13490,14394368,6059.0,California,Orange,0.007743171079983854
13491,13954931,6059.0,California,Orange,0.021540535103600884
13492,12922477,6037.0,California,Los Angeles,0.011834850746268655
13493,13865479,6059.0,California,Orange,0.011425653734921765
13495,17069511,6111.0,California,Ventura,0.01268979350708231
13496,17085677,6111.0,California,Ventura,0.010508801543284301
13497,14054813,6059.0,California,Orange,0.01139947242206235
13498,13869473,6059.0,California,Orange,0.012560313691058207
13499,14254981,6059.0,California,Orange,0.01193531000722864
13501,14380826,6059.0,California,Orange,0.010370003572350713
13503,11267879,6037.0,California,Los Angeles,0.01270969653025855
13504,14282471,6059.0,California,Orange,0.011255071113367848
13505,17262513,6111.0,California,Ventura,0.01238715121864995
13506,12627303,6037.0,California,Los Angeles,0.012676035555873514
13507,12883310,6037.0,California,Los Angeles,0.01896117803381296
13508,14195100,6059.0,California,Orange,0.012623585354014125
13510,17261628,6111.0,California,Ventura,0.0117074598996213
13511,14387187,6059.0,California,Orange,0.015523708227885938
13512,12059433,6037.0,California,Los Angeles,0.011396215750659418
13513,14388050,6059.0,California,Orange,0.01019320510962506
13514,11482431,6037.0,California,Los Angeles,0.012626967738188222
13515,11230890,6037.0,California,Los Angeles,0.01853772908366534
13516,12911268,6037.0,California,Los Angeles,0.017060048290583336
13517,17152544,6111.0,California,Ventura,0.01248380677217833
13518,13868840,6059.0,California,Orange,0.011742259484560995
13519,17156765,6111.0,California,Ventura,0.011594156090888366
13520,11462936,6037.0,California,Los Angeles,0.012081965639696707
13521,11001982,6037.0,California,Los Angeles,0.012108913525498892
13522,10817130,6037.0,California,Los Angeles,0.012239964601280438
13523,10775367,6037.0,California,Los Angeles,0.012180069554763643
13524,12733265,6037.0,California,Los Angeles,0.012434046742774091
13525,11191583,6037.0,California,Los Angeles,0.016296267735965455
13526,11017084,6037.0,California,Los Angeles,0.013789190112883608
13527,14411740,6059.0,California,Orange,0.010151693766585824
13528,12940153,6037.0,California,Los Angeles,0.014260493455694297
13529,11462460,6037.0,California,Los Angeles,0.012491186606608685
13531,12431635,6037.0,California,Los Angeles,0.019077378928162712
13532,11092736,6037.0,California,Los Angeles,0.012305498643335733
